id,Lat,Lon,HarvestYear,Source,YieldTonHa,MWMT,MCMT,MAP
163,6.10137761736,7.18988708702,2013,LSMS_NGA2012,0.673933920779068,29.7,25.6,2026
164,6.10137761736,7.18988708702,2013,LSMS_NGA2012,0.136082193644962,29.7,25.6,2026
165,6.00420085033,7.05712166484,2013,LSMS_NGA2012,0.958575830195139,28.5,24.3,1947
166,6.00420085033,7.05712166484,2013,LSMS_NGA2012,0.801924619085806,28.5,24.3,1947
167,6.00420085033,7.05712166484,2013,LSMS_NGA2012,0.41994750656168,28.5,24.3,1947
168,6.55332176691,7.02906000742,2013,LSMS_NGA2012,0.948346715559208,30.5,25.7,1931
169,6.55332176691,7.02906000742,2013,LSMS_NGA2012,1.89669343111842,30.5,25.7,1931
170,6.55332176691,7.02906000742,2013,LSMS_NGA2012,2.54046599404805,30.5,25.7,1931
171,6.55332176691,7.02906000742,2013,LSMS_NGA2012,2.9244796146568,30.5,25.7,1931
172,6.55332176691,7.02906000742,2013,LSMS_NGA2012,2.19298245614035,30.5,25.7,1931
173,6.55332176691,7.02906000742,2013,LSMS_NGA2012,2.6174057482257,30.5,25.7,1931
174,6.13080945767,6.95268589556,2013,LSMS_NGA2012,1.54698981565038,29.3,25.1,1923
175,6.13080945767,6.95268589556,2013,LSMS_NGA2012,1.72265288544358,29.3,25.1,1923
176,6.13080945767,6.95268589556,2013,LSMS_NGA2012,0.16544786737699,29.3,25.1,1923
177,6.13080945767,6.95268589556,2013,LSMS_NGA2012,0.166500166500167,29.3,25.1,1923
178,6.1245359666,6.94962416146,2013,LSMS_NGA2012,3.34224598930481,29.3,25.0,1934
179,6.1245359666,6.94962416146,2013,LSMS_NGA2012,1.19000396667989,29.3,25.0,1934
180,6.1245359666,6.94962416146,2013,LSMS_NGA2012,0.941763388311953,29.3,25.0,1934
181,6.02557845775,7.02851464405,2013,LSMS_NGA2012,3.67149758454106,28.2,24.2,1983
182,6.02557845775,7.02851464405,2013,LSMS_NGA2012,1.12957882846539,28.2,24.2,1983
183,6.02557845775,7.02851464405,2013,LSMS_NGA2012,0.315035047649051,28.2,24.2,1983
184,6.02557845775,7.02851464405,2013,LSMS_NGA2012,0.383693045563549,28.2,24.2,1983
185,6.24153758762,6.9368284516,2013,LSMS_NGA2012,4.84094052558783,29.6,25.4,1861
186,6.24153758762,6.9368284516,2013,LSMS_NGA2012,4.85939506053536,29.6,25.4,1861
187,6.24153758762,6.9368284516,2013,LSMS_NGA2012,1.42857142857143,29.6,25.4,1861
