id,placeholder1,Lat,Lon,HarvestYear,placeholder2
56396,.,7.4,3.9,1976,.
56556,.,7.413333333333334,3.9138888888888888,1976,.
56557,.,7.413333333333334,3.9138888888888888,1976,.
57124,.,7.4,3.9,1976,.
57284,.,7.413333333333334,3.9138888888888888,1976,.
57285,.,7.413333333333334,3.9138888888888888,1976,.
