id,placeholder1,Lat,Lon,HarvestYear,placeholder2
76,.,5.31524834074,7.4334346461,2013,.
77,.,9.68199592163,11.8269506538,2013,.
78,.,9.68199592163,11.8269506538,2013,.
79,.,9.68199592163,11.8269506538,2013,.
80,.,9.68199592163,11.8269506538,2013,.
81,.,9.68199592163,11.8269506538,2013,.
82,.,9.35668119389,12.1731637317,2013,.
83,.,9.35668119389,12.1731637317,2013,.
84,.,9.35668119389,12.1731637317,2013,.
85,.,9.35668119389,12.1731637317,2013,.
86,.,9.35668119389,12.1731637317,2013,.
87,.,9.35668119389,12.1731637317,2013,.
88,.,9.35668119389,12.1731637317,2013,.
89,.,9.35668119389,12.1731637317,2013,.
90,.,9.35668119389,12.1731637317,2013,.
91,.,9.33287881009,11.7819675423,2013,.
92,.,9.33287881009,11.7819675423,2013,.
93,.,9.33287881009,11.7819675423,2013,.
94,.,9.33287881009,11.7819675423,2013,.
95,.,8.30266963237,12.0444336999,2013,.
96,.,8.30266963237,12.0444336999,2013,.
97,.,8.30266963237,12.0444336999,2013,.
98,.,8.30266963237,12.0444336999,2013,.
99,.,8.30266963237,12.0444336999,2013,.
100,.,8.95937097796,12.1543140636,2013,.
101,.,8.95937097796,12.1543140636,2013,.
102,.,8.95937097796,12.1543140636,2013,.
103,.,8.95937097796,12.1543140636,2013,.
104,.,8.95937097796,12.1543140636,2013,.
105,.,8.95937097796,12.1543140636,2013,.
106,.,8.95937097796,12.1543140636,2013,.
107,.,8.95937097796,12.1543140636,2013,.
108,.,10.7021170344,13.4417466208,2013,.
109,.,10.7021170344,13.4417466208,2013,.
110,.,10.7021170344,13.4417466208,2013,.
111,.,10.7021170344,13.4417466208,2013,.
112,.,10.2710717474,13.3077304864,2013,.
113,.,10.2710717474,13.3077304864,2013,.
114,.,10.2710717474,13.3077304864,2013,.
115,.,10.2686739218,13.2386102614,2013,.
116,.,10.2686739218,13.2386102614,2013,.
117,.,10.2686739218,13.2386102614,2013,.
118,.,10.2686739218,13.2386102614,2013,.
119,.,10.2832908043,12.8870466619,2013,.
120,.,10.2832908043,12.8870466619,2013,.
121,.,10.2832908043,12.8870466619,2013,.
122,.,10.2832908043,12.8870466619,2013,.
123,.,10.2832908043,12.8870466619,2013,.
124,.,10.2832908043,12.8870466619,2013,.
125,.,10.1941516025,12.4560676383,2013,.
126,.,10.1941516025,12.4560676383,2013,.
127,.,10.1941516025,12.4560676383,2013,.
128,.,10.1941516025,12.4560676383,2013,.
129,.,9.6929650288,12.6395843417,2013,.
130,.,9.6929650288,12.6395843417,2013,.
131,.,9.6929650288,12.6395843417,2013,.
132,.,5.01159047312,7.94962641359,2013,.
133,.,5.01159047312,7.94962641359,2013,.
134,.,4.93447621662,7.96732908139,2013,.
135,.,4.93447621662,7.96732908139,2013,.
136,.,4.93447621662,7.96732908139,2013,.
137,.,4.86465103466,7.84994924205,2013,.
138,.,4.9211152487,8.02685220823,2013,.
139,.,4.9211152487,8.02685220823,2013,.
140,.,4.68817896818,7.70875490803,2013,.
141,.,4.94791457045,7.7583190461,2013,.
142,.,4.94791457045,7.7583190461,2013,.
143,.,4.94791457045,7.7583190461,2013,.
144,.,5.08858328195,7.73858652865,2013,.
145,.,5.08858328195,7.73858652865,2013,.
146,.,5.08858328195,7.73858652865,2013,.
147,.,5.08858328195,7.73858652865,2013,.
148,.,5.08858328195,7.73858652865,2013,.
149,.,6.16779029063,7.00668904073,2013,.
150,.,6.16779029063,7.00668904073,2013,.
151,.,6.16779029063,7.00668904073,2013,.
152,.,6.29487701088,7.06416881346,2013,.
153,.,6.29487701088,7.06416881346,2013,.
154,.,6.29487701088,7.06416881346,2013,.
155,.,6.31316440344,6.96516116294,2013,.
156,.,6.31316440344,6.96516116294,2013,.
157,.,6.31316440344,6.96516116294,2013,.
158,.,6.31316440344,6.96516116294,2013,.
159,.,6.31316440344,6.96516116294,2013,.
160,.,6.10137761736,7.18988708702,2013,.
161,.,6.10137761736,7.18988708702,2013,.
162,.,6.10137761736,7.18988708702,2013,.
163,.,6.10137761736,7.18988708702,2013,.
164,.,6.10137761736,7.18988708702,2013,.
165,.,6.00420085033,7.05712166484,2013,.
166,.,6.00420085033,7.05712166484,2013,.
167,.,6.00420085033,7.05712166484,2013,.
168,.,6.55332176691,7.02906000742,2013,.
169,.,6.55332176691,7.02906000742,2013,.
170,.,6.55332176691,7.02906000742,2013,.
171,.,6.55332176691,7.02906000742,2013,.
172,.,6.55332176691,7.02906000742,2013,.
173,.,6.55332176691,7.02906000742,2013,.
174,.,6.13080945767,6.95268589556,2013,.
175,.,6.13080945767,6.95268589556,2013,.
176,.,6.13080945767,6.95268589556,2013,.
177,.,6.13080945767,6.95268589556,2013,.
178,.,6.1245359666,6.94962416146,2013,.
179,.,6.1245359666,6.94962416146,2013,.
180,.,6.1245359666,6.94962416146,2013,.
181,.,6.02557845775,7.02851464405,2013,.
182,.,6.02557845775,7.02851464405,2013,.
183,.,6.02557845775,7.02851464405,2013,.
184,.,6.02557845775,7.02851464405,2013,.
185,.,6.24153758762,6.9368284516,2013,.
186,.,6.24153758762,6.9368284516,2013,.
187,.,6.24153758762,6.9368284516,2013,.
188,.,5.98776036565,7.09183471113,2013,.
189,.,5.98776036565,7.09183471113,2013,.
190,.,5.98776036565,7.09183471113,2013,.
191,.,5.98776036565,7.09183471113,2013,.
192,.,5.98776036565,7.09183471113,2013,.
193,.,5.98776036565,7.09183471113,2013,.
194,.,10.0746622967,9.60863965762,2013,.
195,.,10.0746622967,9.60863965762,2013,.
196,.,10.0746622967,9.60863965762,2013,.
197,.,10.0746622967,9.60863965762,2013,.
198,.,10.0746622967,9.60863965762,2013,.
199,.,10.0746622967,9.60863965762,2013,.
200,.,10.0746622967,9.60863965762,2013,.
201,.,10.3043968777,9.84682965897,2013,.
202,.,10.3043968777,9.84682965897,2013,.
203,.,10.7770268111,9.17261204795,2013,.
204,.,10.7770268111,9.17261204795,2013,.
205,.,10.7770268111,9.17261204795,2013,.
206,.,10.7770268111,9.17261204795,2013,.
207,.,10.7770268111,9.17261204795,2013,.
208,.,10.7770268111,9.17261204795,2013,.
209,.,10.7770268111,9.17261204795,2013,.
210,.,10.2374167796,10.1316668985,2013,.
211,.,10.2374167796,10.1316668985,2013,.
212,.,10.2374167796,10.1316668985,2013,.
213,.,10.2374167796,10.1316668985,2013,.
214,.,10.2374167796,10.1316668985,2013,.
215,.,10.2374167796,10.1316668985,2013,.
216,.,10.2374167796,10.1316668985,2013,.
217,.,10.2374167796,10.1316668985,2013,.
218,.,10.2374167796,10.1316668985,2013,.
219,.,10.2374167796,10.1316668985,2013,.
220,.,10.2374167796,10.1316668985,2013,.
221,.,10.6546031992,10.4737639515,2013,.
