,id,placeholder1,Lat,Lon,HarvestYear,placeholder2
56410,56410,.,-14.8,28.2,1990,.
56412,56412,.,-14.8,28.2,1990,.
56555,56555,.,7.083333333333333,5.166666666666667,1990,.
56704,56704,.,-17.583333333333332,31.166666666666668,1990,.
56707,56707,.,-20.166666666666668,30.75,1990,.
57138,57138,.,-14.8,28.2,1990,.
57140,57140,.,-14.8,28.2,1990,.
57283,57283,.,7.083333333333333,5.166666666666667,1990,.
57432,57432,.,-17.583333333333332,31.166666666666668,1990,.
57435,57435,.,-20.166666666666668,30.75,1990,.
