id,placeholder1,Lat,Lon,HarvestYear,placeholder2
65186,.,-1.518330525,29.77976111,2020,.
65187,.,-1.430868324,29.71809564,2020,.
65188,.,-1.430868324,29.71809564,2020,.
65189,.,-1.430868324,29.71809564,2020,.
65190,.,-1.430868324,29.71809564,2020,.
65191,.,-1.430868324,29.71809564,2020,.
65192,.,-1.430868324,29.71809564,2020,.
65193,.,-1.430868324,29.71809564,2020,.
65194,.,-1.430868324,29.71809564,2020,.
65195,.,-1.430868324,29.71809564,2020,.
65196,.,-1.430868324,29.71809564,2020,.
65197,.,-1.430868324,29.71809564,2020,.
65198,.,-1.430868324,29.71809564,2020,.
65199,.,-1.50588065276287,29.787602284857,2020,.
65200,.,-1.50588065276287,29.787602284857,2020,.
65201,.,-1.50588065276287,29.787602284857,2020,.
65202,.,-1.50595096521715,29.7877632118328,2020,.
65203,.,-1.50595096521715,29.7877632118328,2020,.
65204,.,-1.50595096521715,29.7877632118328,2020,.
65205,.,-1.50579161204079,29.787654318961,2020,.
65206,.,-1.50579161204079,29.787654318961,2020,.
65207,.,-1.50579161204079,29.787654318961,2020,.
65208,.,-1.50935849922975,29.7836042596668,2020,.
65209,.,-1.50935849922975,29.7836042596668,2020,.
65210,.,-1.50935849922975,29.7836042596668,2020,.
65211,.,-1.50586661109644,29.7876809797872,2020,.
65212,.,-1.50586661109644,29.7876809797872,2020,.
65213,.,-1.50586661109644,29.7876809797872,2020,.
65214,.,-1.50578289594747,29.7876823933132,2020,.
65215,.,-1.50578289594747,29.7876823933132,2020,.
65216,.,-1.50578289594747,29.7876823933132,2020,.
65217,.,-1.5093241893562,29.7836151929466,2020,.
65218,.,-1.5093241893562,29.7836151929466,2020,.
65219,.,-1.5093241893562,29.7836151929466,2020,.
65220,.,-1.50592052483218,29.787595065931,2020,.
65221,.,-1.50592052483218,29.787595065931,2020,.
65222,.,-1.50592052483218,29.787595065931,2020,.
65223,.,-1.50955748405502,29.7808495784726,2020,.
65224,.,-1.50955748405502,29.7808495784726,2020,.
65225,.,-1.50955748405502,29.7808495784726,2020,.
65226,.,-1.50931057208575,29.7835752011965,2020,.
65227,.,-1.50931057208575,29.7835752011965,2020,.
65228,.,-1.50931057208575,29.7835752011965,2020,.
65229,.,-1.50566079175348,29.7876175326044,2020,.
65230,.,-1.50566079175348,29.7876175326044,2020,.
65231,.,-1.50566079175348,29.7876175326044,2020,.
65232,.,-1.50594387455497,29.7877580381284,2020,.
65233,.,-1.50594387455497,29.7877580381284,2020,.
65234,.,-1.50594387455497,29.7877580381284,2020,.
65235,.,-1.509401419726,29.7835981030678,2020,.
65236,.,-1.509401419726,29.7835981030678,2020,.
65237,.,-1.509401419726,29.7835981030678,2020,.
65238,.,-1.50933850827065,29.7836405757073,2020,.
65239,.,-1.50933850827065,29.7836405757073,2020,.
65240,.,-1.50933850827065,29.7836405757073,2020,.
65241,.,-1.50584089961145,29.7877187372007,2020,.
65242,.,-1.50584089961145,29.7877187372007,2020,.
65243,.,-1.50584089961145,29.7877187372007,2020,.
65244,.,-1.50940854145563,29.7835080801079,2020,.
65245,.,-1.50940854145563,29.7835080801079,2020,.
65246,.,-1.50940854145563,29.7835080801079,2020,.
65247,.,-1.50579255382159,29.7877159814058,2020,.
65248,.,-1.50579255382159,29.7877159814058,2020,.
65249,.,-1.50579255382159,29.7877159814058,2020,.
65250,.,-1.50938067564272,29.783567512974,2020,.
65251,.,-1.50938067564272,29.783567512974,2020,.
65252,.,-1.50938067564272,29.783567512974,2020,.
65253,.,-1.50579937153874,29.787607313404,2020,.
65254,.,-1.50579937153874,29.787607313404,2020,.
65255,.,-1.50579937153874,29.787607313404,2020,.
65256,.,-1.50598171566994,29.7877655295741,2020,.
65257,.,-1.50598171566994,29.7877655295741,2020,.
65258,.,-1.50598171566994,29.7877655295741,2020,.
65259,.,-2.62609771640402,29.005139403315,2020,.
65260,.,-2.62609771640402,29.005139403315,2020,.
65261,.,-2.62609771640402,29.005139403315,2020,.
65262,.,-2.62609771640402,29.005139403315,2020,.
65263,.,-2.62529230920501,29.004325876647,2020,.
65264,.,-2.62529230920501,29.004325876647,2020,.
65265,.,-2.62529230920501,29.004325876647,2020,.
65266,.,-2.62529230920501,29.004325876647,2020,.
