id,placeholder1,Lat,Lon,HarvestYear,placeholder2
56398,.,7.4,3.9,1978,.
56413,.,11.066666666666666,7.7,1978,.
56560,.,7.413333333333334,3.9138888888888888,1978,.
56561,.,7.413333333333334,3.9138888888888888,1978,.
57126,.,7.4,3.9,1978,.
57141,.,11.066666666666666,7.7,1978,.
57288,.,7.413333333333334,3.9138888888888888,1978,.
57289,.,7.413333333333334,3.9138888888888888,1978,.
