id,placeholder1,Lat,Lon,HarvestYear,placeholder2
56397,.,7.4,3.9,1977,.
56558,.,7.413333333333334,3.9138888888888888,1977,.
56559,.,7.413333333333334,3.9138888888888888,1977,.
57125,.,7.4,3.9,1977,.
57286,.,7.413333333333334,3.9138888888888888,1977,.
57287,.,7.413333333333334,3.9138888888888888,1977,.
