id,placeholder1,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,DD_0,DD5,DD_18,DD18,Eref,CMD
0,.,5.142033,7.374716,.,26.9,28.6,25.5,3.1,2296,0,7872,11,3208,1849,515
1,.,5.315248,7.433435,.,26.9,28.5,25.4,3.1,2157,0,7845,11,3182,1857,538
2,.,5.315248,7.433435,.,26.9,28.5,25.4,3.1,2157,0,7845,11,3182,1857,538
3,.,5.315248,7.433435,.,26.9,28.5,25.4,3.1,2157,0,7845,11,3182,1857,538
4,.,5.315248,7.433435,.,26.9,28.5,25.4,3.1,2157,0,7845,11,3182,1857,538
5,.,5.918928,7.422498,.,26.9,29,25.5,3.5,1986,0,7865,11,3200,1909,600
6,.,5.918928,7.422498,.,26.9,29,25.5,3.5,1986,0,7865,11,3200,1909,600
7,.,5.918928,7.422498,.,26.9,29,25.5,3.5,1986,0,7865,11,3200,1909,600
8,.,5.918928,7.422498,.,26.9,29,25.5,3.5,1986,0,7865,11,3200,1909,600
9,.,5.385203,7.527887,.,26.9,28.7,25.5,3.2,2201,0,7868,11,3204,1851,529
10,.,5.385203,7.527887,.,26.9,28.7,25.5,3.2,2201,0,7868,11,3204,1851,529
11,.,5.385203,7.527887,.,26.9,28.7,25.5,3.2,2201,0,7868,11,3204,1851,529
12,.,5.698615,7.519499,.,27,28.9,25.5,3.4,2185,0,7904,11,3239,1869,544
13,.,5.698615,7.519499,.,27,28.9,25.5,3.4,2185,0,7904,11,3239,1869,544
14,.,9.681996,11.826951,.,28.6,32.4,25.5,6.9,647,0,8478,8,3795,2233,1635
15,.,6.16779,7.006689,.,27.1,29.3,25.5,3.8,1927,0,7935,10,3270,1892,650
16,.,6.294877,7.064169,.,27.6,30,26,4,1927,0,8096,9,3428,1965,745
17,.,6.294877,7.064169,.,27.6,30,26,4,1927,0,8096,9,3428,1965,745
18,.,6.294877,7.064169,.,27.6,30,26,4,1927,0,8096,9,3428,1965,745
19,.,6.313164,6.965161,.,27.6,30,26,4,1884,0,8105,9,3437,1941,723
20,.,6.101378,7.189887,.,27.4,29.6,25.9,3.7,2061,0,8042,9,3375,1945,668
21,.,6.101378,7.189887,.,27.4,29.6,25.9,3.7,2061,0,8042,9,3375,1945,668
22,.,6.101378,7.189887,.,27.4,29.6,25.9,3.7,2061,0,8042,9,3375,1945,668
23,.,6.553322,7.02906,.,27.7,30.3,26,4.3,1953,0,8154,8,3487,1983,809
24,.,6.553322,7.02906,.,27.7,30.3,26,4.3,1953,0,8154,8,3487,1983,809
25,.,6.241538,6.936828,.,27.3,29.5,25.7,3.9,1891,0,8008,10,3341,1908,672
26,.,6.241538,6.936828,.,27.3,29.5,25.7,3.9,1891,0,8008,10,3341,1908,672
27,.,7.515147,8.104561,.,27.9,31.1,26.2,4.9,1310,0,8195,8,3526,2082,1004
28,.,7.515147,8.104561,.,27.9,31.1,26.2,4.9,1310,0,8195,8,3526,2082,1004
29,.,7.184992,9.059834,.,27.6,30.6,25.8,4.8,1556,0,8094,9,3427,2062,891
30,.,7.132534,8.899284,.,27.8,30.8,26,4.8,1586,0,8184,8,3516,2093,909
31,.,7.132534,8.899284,.,27.8,30.8,26,4.8,1586,0,8184,8,3516,2093,909
32,.,7.31015,9.822583,.,27.7,30.8,26.2,4.7,1410,0,8140,9,3472,2104,995
33,.,7.181535,8.123883,.,27.7,30.6,26.1,4.5,1467,0,8135,9,3467,2049,914
34,.,7.181535,8.123883,.,27.7,30.6,26.1,4.5,1467,0,8135,9,3467,2049,914
35,.,6.790471,8.213319,.,27.9,30.7,26.3,4.4,1803,0,8217,8,3549,2063,868
36,.,7.947948,7.849601,.,28.5,31.8,26.7,5.1,1218,0,8418,6,3745,2136,1148
37,.,7.0247,7.855883,.,27.5,30.5,26.1,4.4,1518,0,8072,9,3404,2010,867
38,.,7.0247,7.855883,.,27.5,30.5,26.1,4.4,1518,0,8072,9,3404,2010,867
39,.,7.0247,7.855883,.,27.5,30.5,26.1,4.4,1518,0,8072,9,3404,2010,867
40,.,7.0247,7.855883,.,27.5,30.5,26.1,4.4,1518,0,8072,9,3404,2010,867
41,.,7.111201,7.74246,.,27.2,30.2,25.8,4.4,1496,0,7961,11,3295,2001,863
42,.,7.111201,7.74246,.,27.2,30.2,25.8,4.4,1496,0,7961,11,3295,2001,863
43,.,7.111201,7.74246,.,27.2,30.2,25.8,4.4,1496,0,7961,11,3295,2001,863
44,.,7.111201,7.74246,.,27.2,30.2,25.8,4.4,1496,0,7961,11,3295,2001,863
45,.,7.111201,7.74246,.,27.2,30.2,25.8,4.4,1496,0,7961,11,3295,2001,863
46,.,7.111201,7.74246,.,27.2,30.2,25.8,4.4,1496,0,7961,11,3295,2001,863
47,.,7.111201,7.74246,.,27.2,30.2,25.8,4.4,1496,0,7961,11,3295,2001,863
48,.,7.131243,7.677143,.,26.3,29.3,24.9,4.4,1479,0,7656,16,2995,1949,835
49,.,6.693237,9.224601,.,26.9,29.8,25.4,4.4,2148,0,7871,12,3208,1976,765
50,.,6.693237,9.224601,.,26.9,29.8,25.4,4.4,2148,0,7871,12,3208,1976,765
51,.,6.693237,9.224601,.,26.9,29.8,25.4,4.4,2148,0,7871,12,3208,1976,765
52,.,6.693237,9.224601,.,26.9,29.8,25.4,4.4,2148,0,7871,12,3208,1976,765
53,.,6.505798,8.870162,.,27.7,30.3,26,4.3,2201,0,8134,8,3466,2021,786
54,.,6.443056,6.583245,.,27.5,29.9,26,3.9,1786,0,8080,9,3412,1925,724
55,.,6.115543,6.176619,.,27,29.1,25.4,3.7,1830,0,7906,11,3242,1927,693
56,.,7.464856,5.429391,.,26.5,29.4,24.6,4.8,1351,0,7727,14,3066,1978,898
57,.,10.483945,11.396633,.,28.8,33,23.9,9.1,702,0,8539,10,3849,2317,1673
58,.,9.860157,11.199743,.,27.3,31.1,23.5,7.6,746,0,8008,14,3331,2188,1544
59,.,7.917245,5.772113,.,26.3,29.4,24.6,4.8,1240,0,7645,16,2984,1978,977
60,.,7.655364,7.282271,.,26.5,29.5,24.8,4.7,1329,0,7710,15,3050,1970,953
61,.,7.238911,7.236592,.,27.3,30.1,25.3,4.8,1563,0,7982,10,3317,2014,901
62,.,7.488884,7.650835,.,26.2,29.1,24.7,4.4,1372,0,7596,17,2937,1960,897
63,.,8.430751,4.57397,.,27.3,30.6,25.4,5.2,1119,0,8002,11,3335,2089,1076
64,.,10.885734,5.862467,.,27.7,31.7,24.6,7.1,886,0,8151,11,3471,2188,1466
65,.,10.430777,5.557358,.,27.9,31.9,25.6,6.3,902,0,8228,9,3553,2152,1405
66,.,9.631349,6.379275,.,27.9,31.6,25.4,6.2,961,0,8206,9,3534,2106,1305
67,.,8.129996,4.395986,.,26.9,29.9,24.8,5,1183,0,7863,12,3199,2050,1020
68,.,8.328418,3.561255,.,27.1,30.2,24.9,5.2,1091,0,7919,12,3254,2052,1066
69,.,5.014172,6.54475,.,27.1,28.7,25.6,3.1,2357,0,7918,10,3254,1814,480
70,.,5.014172,6.54475,.,27.1,28.7,25.6,3.1,2357,0,7918,10,3254,1814,480
71,.,5.014172,6.54475,.,27.1,28.7,25.6,3.1,2357,0,7918,10,3254,1814,480
72,.,5.146016,6.616223,.,27.1,28.8,25.6,3.2,2358,0,7935,10,3271,1840,517
73,.,5.146016,6.616223,.,27.1,28.8,25.6,3.2,2358,0,7935,10,3271,1840,517
74,.,5.146016,6.616223,.,27.1,28.8,25.6,3.2,2358,0,7935,10,3271,1840,517
75,.,5.256259,6.619414,.,27.2,28.9,25.7,3.3,2292,0,7956,10,3292,1855,537
10134,.,0.551626,33.618896,.,23.3,24.8,22.3,2.6,1394,0,6588,51,1960,2027,661
10135,.,1.149416,33.920567,.,23.9,25.3,22.7,2.6,1251,0,6793,40,2156,2103,857
10136,.,0.857629,34.366478,.,22.1,23.5,20.6,2.9,1335,0,6134,87,1528,2043,711
10137,.,1.029468,34.246181,.,21.2,22.8,19.9,2.9,1353,0,5818,127,1241,2009,656
10138,.,0.819429,34.094074,.,23.8,25.2,22.6,2.7,1290,0,6741,42,2103,2120,814
10139,.,1.218424,34.270432,.,24.1,26,22.2,3.8,1174,0,6864,39,2218,2209,1011
