id,placeholder1,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,DD_0,DD5,DD_18,DD18,Eref,CMD
65186,.,-1.518331,29.779761,.,18,19,17.2,1.9,1424,0,4706,438,448,1784,483
65187,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65188,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65189,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65190,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65191,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65192,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65193,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65194,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65195,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65196,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65197,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65198,.,-1.430868,29.718096,.,17.2,18,16.6,1.5,1434,0,4403,592,314,1753,456
65199,.,-1.505881,29.787602,.,17.9,18.9,17,1.9,1422,0,4659,460,425,1779,483
65200,.,-1.505881,29.787602,.,17.9,18.9,17,1.9,1422,0,4659,460,425,1779,483
65201,.,-1.505881,29.787602,.,17.9,18.9,17,1.9,1422,0,4659,460,425,1779,483
65202,.,-1.505951,29.787763,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65203,.,-1.505951,29.787763,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65204,.,-1.505951,29.787763,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65205,.,-1.505792,29.787654,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65206,.,-1.505792,29.787654,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65207,.,-1.505792,29.787654,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65208,.,-1.509358,29.783604,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65209,.,-1.509358,29.783604,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65210,.,-1.509358,29.783604,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65211,.,-1.505867,29.787681,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65212,.,-1.505867,29.787681,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65213,.,-1.505867,29.787681,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65214,.,-1.505783,29.787682,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65215,.,-1.505783,29.787682,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65216,.,-1.505783,29.787682,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65217,.,-1.509324,29.783615,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65218,.,-1.509324,29.783615,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65219,.,-1.509324,29.783615,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65220,.,-1.505921,29.787595,.,17.9,18.9,17,1.9,1422,0,4659,460,425,1779,483
65221,.,-1.505921,29.787595,.,17.9,18.9,17,1.9,1422,0,4659,460,425,1779,483
65222,.,-1.505921,29.787595,.,17.9,18.9,17,1.9,1422,0,4659,460,425,1779,483
65223,.,-1.509557,29.78085,.,18,19,17.1,1.8,1424,0,4696,442,443,1786,486
65224,.,-1.509557,29.78085,.,18,19,17.1,1.8,1424,0,4696,442,443,1786,486
65225,.,-1.509557,29.78085,.,18,19,17.1,1.8,1424,0,4696,442,443,1786,486
65226,.,-1.509311,29.783575,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65227,.,-1.509311,29.783575,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65228,.,-1.509311,29.783575,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65229,.,-1.505661,29.787618,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65230,.,-1.505661,29.787618,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65231,.,-1.505661,29.787618,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65232,.,-1.505944,29.787758,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65233,.,-1.505944,29.787758,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65234,.,-1.505944,29.787758,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65235,.,-1.509401,29.783598,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65236,.,-1.509401,29.783598,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65237,.,-1.509401,29.783598,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65238,.,-1.509339,29.783641,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65239,.,-1.509339,29.783641,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65240,.,-1.509339,29.783641,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65241,.,-1.505841,29.787719,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65242,.,-1.505841,29.787719,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65243,.,-1.505841,29.787719,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65244,.,-1.509409,29.783508,.,18,18.9,17.1,1.8,1423,0,4682,449,436,1783,484
65245,.,-1.509409,29.783508,.,18,18.9,17.1,1.8,1423,0,4682,449,436,1783,484
65246,.,-1.509409,29.783508,.,18,18.9,17.1,1.8,1423,0,4682,449,436,1783,484
65247,.,-1.505793,29.787716,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65248,.,-1.505793,29.787716,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65249,.,-1.505793,29.787716,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65250,.,-1.509381,29.783568,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65251,.,-1.509381,29.783568,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65252,.,-1.509381,29.783568,.,18,18.9,17.1,1.8,1423,0,4681,449,436,1783,484
65253,.,-1.505799,29.787607,.,17.9,18.9,17,1.9,1422,0,4659,460,425,1779,483
65254,.,-1.505799,29.787607,.,17.9,18.9,17,1.9,1422,0,4659,460,425,1779,483
65255,.,-1.505799,29.787607,.,17.9,18.9,17,1.9,1422,0,4659,460,425,1779,483
65256,.,-1.505982,29.787766,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65257,.,-1.505982,29.787766,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65258,.,-1.505982,29.787766,.,17.9,18.9,17,1.9,1422,0,4658,460,425,1779,483
65259,.,-2.626098,29.005139,.,21.5,22.7,20.7,2,1609,0,5954,103,1341,1920,559
65260,.,-2.626098,29.005139,.,21.5,22.7,20.7,2,1609,0,5954,103,1341,1920,559
65261,.,-2.626098,29.005139,.,21.5,22.7,20.7,2,1609,0,5954,103,1341,1920,559
65262,.,-2.626098,29.005139,.,21.5,22.7,20.7,2,1609,0,5954,103,1341,1920,559
65263,.,-2.625292,29.004326,.,21.5,22.7,20.7,2,1611,0,5938,105,1327,1918,558
65264,.,-2.625292,29.004326,.,21.5,22.7,20.7,2,1611,0,5938,105,1327,1918,558
65265,.,-2.625292,29.004326,.,21.5,22.7,20.7,2,1611,0,5938,105,1327,1918,558
65266,.,-2.625292,29.004326,.,21.5,22.7,20.7,2,1611,0,5938,105,1327,1918,558
65267,.,-2.65946,29.032675,.,22.4,23.6,21.6,2.1,1593,0,6249,72,1628,1972,584
65268,.,-2.65946,29.032675,.,22.4,23.6,21.6,2.1,1593,0,6249,72,1628,1972,584
65269,.,-2.65946,29.032675,.,22.4,23.6,21.6,2.1,1593,0,6249,72,1628,1972,584
65270,.,-2.65946,29.032675,.,22.4,23.6,21.6,2.1,1593,0,6249,72,1628,1972,584
65271,.,-2.6594,29.034591,.,22.3,23.6,21.5,2.1,1593,0,6233,74,1614,1969,583
65272,.,-2.6594,29.034591,.,22.3,23.6,21.5,2.1,1593,0,6233,74,1614,1969,583
65273,.,-2.6594,29.034591,.,22.3,23.6,21.5,2.1,1593,0,6233,74,1614,1969,583
65274,.,-2.6594,29.034591,.,22.3,23.6,21.5,2.1,1593,0,6233,74,1614,1969,583
65275,.,-2.659403,29.031696,.,22.4,23.7,21.6,2.1,1592,0,6257,72,1636,1974,585
65276,.,-2.659403,29.031696,.,22.4,23.7,21.6,2.1,1592,0,6257,72,1636,1974,585
65277,.,-2.659403,29.031696,.,22.4,23.7,21.6,2.1,1592,0,6257,72,1636,1974,585
65278,.,-2.659403,29.031696,.,22.4,23.7,21.6,2.1,1592,0,6257,72,1636,1974,585
65279,.,-2.631067,29.010655,.,21.9,23.1,21.1,2,1596,0,6065,90,1451,1939,565
65280,.,-2.631067,29.010655,.,21.9,23.1,21.1,2,1596,0,6065,90,1451,1939,565
65281,.,-2.631067,29.010655,.,21.9,23.1,21.1,2,1596,0,6065,90,1451,1939,565
65282,.,-2.631067,29.010655,.,21.9,23.1,21.1,2,1596,0,6065,90,1451,1939,565
65283,.,-2.659519,29.033372,.,22.4,23.6,21.5,2.1,1593,0,6244,73,1623,1971,584
65284,.,-2.659519,29.033372,.,22.4,23.6,21.5,2.1,1593,0,6244,73,1623,1971,584
65285,.,-2.659519,29.033372,.,22.4,23.6,21.5,2.1,1593,0,6244,73,1623,1971,584
65286,.,-2.659519,29.033372,.,22.4,23.6,21.5,2.1,1593,0,6244,73,1623,1971,584
65287,.,-2.659393,29.031636,.,22.4,23.7,21.6,2.1,1592,0,6258,72,1636,1974,585
65288,.,-2.659393,29.031636,.,22.4,23.7,21.6,2.1,1592,0,6258,72,1636,1974,585
65289,.,-2.659393,29.031636,.,22.4,23.7,21.6,2.1,1592,0,6258,72,1636,1974,585
65290,.,-2.659393,29.031636,.,22.4,23.7,21.6,2.1,1592,0,6258,72,1636,1974,585
65291,.,-2.631213,29.01054,.,21.9,23.1,21.1,2,1596,0,6064,90,1450,1939,565
65292,.,-2.631213,29.01054,.,21.9,23.1,21.1,2,1596,0,6064,90,1450,1939,565
65293,.,-2.631213,29.01054,.,21.9,23.1,21.1,2,1596,0,6064,90,1450,1939,565
65294,.,-2.631213,29.01054,.,21.9,23.1,21.1,2,1596,0,6064,90,1450,1939,565
65295,.,-2.623988,29.003298,.,21.4,22.6,20.6,2,1614,0,5915,108,1307,1914,557
65296,.,-2.623988,29.003298,.,21.4,22.6,20.6,2,1614,0,5915,108,1307,1914,557
65297,.,-2.623988,29.003298,.,21.4,22.6,20.6,2,1614,0,5915,108,1307,1914,557
65298,.,-2.623988,29.003298,.,21.4,22.6,20.6,2,1614,0,5915,108,1307,1914,557
65299,.,-2.679972,29.039902,.,22.5,23.8,21.7,2.1,1609,0,6288,69,1665,1981,594
65300,.,-2.679972,29.039902,.,22.5,23.8,21.7,2.1,1609,0,6288,69,1665,1981,594
65301,.,-2.679972,29.039902,.,22.5,23.8,21.7,2.1,1609,0,6288,69,1665,1981,594
65302,.,-2.679972,29.039902,.,22.5,23.8,21.7,2.1,1609,0,6288,69,1665,1981,594
65303,.,-2.625042,29.001345,.,21.4,22.5,20.6,2,1616,0,5892,111,1282,1910,556
65304,.,-2.625042,29.001345,.,21.4,22.5,20.6,2,1616,0,5892,111,1282,1910,556
65305,.,-2.625042,29.001345,.,21.4,22.5,20.6,2,1616,0,5892,111,1282,1910,556
65306,.,-2.625042,29.001345,.,21.4,22.5,20.6,2,1616,0,5892,111,1282,1910,556
65307,.,-2.659199,29.031423,.,22.4,23.7,21.6,2.1,1592,0,6259,72,1637,1974,585
