id,placeholder1,Lat,Lon,placeholder2
12481,.,10.0222564,0.8141444,.
12482,.,9.6738983,0.5746704,.
12483,.,6.4972546,1.6154585,.
12484,.,6.1303606,1.2139622,.
12485,.,9.7641664,0.8164678,.
12486,.,6.2601388,1.0935278,.
12487,.,6.5535156,1.6648663,.
12488,.,6.4451514,1.573156,.
12489,.,10.8748048,0.1977154,.
12490,.,6.9458214,1.1334407,.
12491,.,7.1233427,1.3597328,.
12492,.,9.7779765,0.7006481,.
12493,.,10.5040627,0.353768,.
12494,.,9.41674,1.2590364,.
12495,.,9.41674,1.2590364,.
12496,.,10.3542962,0.4657786,.
12497,.,10.3542962,0.4657786,.
12498,.,10.9455696,0.1033151,.
12499,.,10.751058,0.4111387,.
12500,.,10.2673023,0.3987691,.
12501,.,10.2673023,0.3987691,.
12502,.,9.659845,0.5020881,.
12503,.,8.0098792,1.3265737,.
12504,.,10.5731376,0.3974985,.
12505,.,10.3542962,0.4657786,.
12506,.,10.3542962,0.4657786,.
12507,.,7.6413612,0.8855539,.
12508,.,10.751058,0.4111387,.
12509,.,10.751058,0.4111387,.
12510,.,8.2513483,1.5512246,.
12511,.,8.761525,1.6172224,.
12512,.,8.761525,1.6172224,.
12513,.,7.3479809,1.0742752,.
12514,.,10.6905431,0.2277447,.
12515,.,10.6905431,0.2277447,.
12516,.,6.2822384,1.6227592,.
12517,.,6.2822384,1.6227592,.
12518,.,6.2822384,1.6227592,.
12519,.,8.8123188,1.6014496,.
12520,.,10.5193679,0.2057057,.
12521,.,7.0043416,0.7135993,.
12522,.,10.5955358,0.1821311,.
12523,.,8.1748874,1.012264,.
12524,.,10.8609768,0.882305,.
12525,.,10.6294431,0.1831459,.
12526,.,9.2658566,0.7922197,.
12527,.,7.2354323,0.6610182,.
12528,.,9.9364078,0.8884293,.
12529,.,9.9471207,1.0447627,.
12530,.,10.8609768,0.882305,.
12531,.,6.341736,1.4920578,.
12532,.,6.341736,1.4920578,.
12533,.,6.341736,1.4920578,.
12534,.,10.1379925,0.5324541,.
12535,.,6.6055383,1.6071807,.
12536,.,10.7933562,0.1449868,.
12537,.,9.929807,0.4849671,.
12538,.,10.0222564,0.8141444,.
12539,.,7.7841795,1.2433109,.
12540,.,9.9829385,0.5429758,.
12541,.,7.6413612,0.8855539,.
12542,.,7.3057,1.6281115,.
12543,.,9.7543706,1.1096908,.
12544,.,6.7953578,1.1016211,.
12545,.,9.7395522,0.5642621,.
12546,.,9.7395522,0.5642621,.
12547,.,9.2115877,0.5868106,.
12548,.,10.8609768,0.882305,.
12549,.,6.4913326,1.5216964,.
12550,.,10.9449922,0.7888667,.
12551,.,6.75055,0.7596843,.
12552,.,10.7000818,0.3910898,.
12553,.,8.352161,1.0096373,.
12554,.,9.9433085,0.9446002,.
12555,.,6.1303606,1.2139622,.
12556,.,8.1929678,0.8081095,.
12557,.,10.7933562,0.1449868,.
12558,.,9.7641664,0.8164678,.
12559,.,9.7641664,0.8164678,.
12560,.,10.4089025,0.7269541,.
12561,.,9.9147923,1.2918806,.
12562,.,10.8459818,0.2040019,.
12563,.,6.9959389,1.3353962,.
12564,.,10.7295546,0.7353791,.
12565,.,8.2274447,1.5807019,.
12566,.,10.9868689,0.2989785,.
12567,.,6.7784227,1.5339259,.
12568,.,6.7784227,1.5339259,.
12569,.,6.7784227,1.5339259,.
12570,.,6.9396044,1.5290608,.
12571,.,9.6536463,0.5248509,.
12572,.,7.2127736,1.3326752,.
12573,.,9.6874626,0.6088245,.
12574,.,11.1070691,0.016637,.
12575,.,9.6694618,1.2477992,.
12576,.,9.929807,0.4849671,.
12577,.,9.929807,0.4849671,.
12578,.,7.2354323,0.6610182,.
12579,.,10.4089025,0.7269541,.
12580,.,10.7314379,0.4923618,.
12581,.,11.0347724,0.1955223,.
12582,.,10.5955358,0.1821311,.
12583,.,10.7878534,0.3490042,.
12584,.,8.0098792,1.3265737,.
12585,.,8.0098792,1.3265737,.
12586,.,6.9715912,1.169596,.
12587,.,6.9715912,1.169596,.
12588,.,6.7733925,1.2934725,.
12589,.,10.6294431,0.1831459,.
12590,.,9.7652651,1.1034838,.
12591,.,10.8276686,0.0449902,.
