id,placeholder1,Lat,Lon,placeholder2
4523,.,14.353816185,37.890876313,.
4524,.,14.353816185,37.890876313,.
4525,.,14.2885896726,38.210251919,.
4526,.,14.2885896726,38.210251919,.
4527,.,14.1097608206,38.4738350524,.
4528,.,14.1097608206,38.4738350524,.
4529,.,13.8440840301,38.4803250395,.
4530,.,13.8440840301,38.4803250395,.
4531,.,13.8440840301,38.4803250395,.
4532,.,13.8440840301,38.4803250395,.
4533,.,14.0862760222,37.9831865445,.
4534,.,14.0862760222,37.9831865445,.
4535,.,13.642517176,38.1191822345,.
4536,.,13.642517176,38.1191822345,.
4537,.,14.2834679193,38.5730157222,.
4538,.,14.2834679193,38.5730157222,.
4539,.,14.2834679193,38.5730157222,.
4540,.,14.3007959467,39.0594892637,.
4541,.,14.3007959467,39.0594892637,.
4542,.,14.3007959467,39.0594892637,.
4543,.,13.8713387734,38.6366907016,.
4544,.,13.8713387734,38.6366907016,.
4545,.,13.781326561,38.9865118422,.
4546,.,13.781326561,38.9865118422,.
4547,.,13.691822766,39.2019014551,.
4548,.,13.691822766,39.2019014551,.
4549,.,13.691822766,39.2019014551,.
4550,.,13.9843705066,39.5331294187,.
4551,.,13.9843705066,39.5331294187,.
4552,.,13.2349577336,39.1634392625,.
4553,.,13.2349577336,39.1634392625,.
4554,.,13.2349577336,39.1634392625,.
4555,.,13.2349577336,39.1634392625,.
4556,.,13.2349577336,39.1634392625,.
4557,.,13.2349577336,39.1634392625,.
4558,.,13.2349577336,39.1634392625,.
4559,.,13.2349577336,39.1634392625,.
4560,.,13.2349577336,39.1634392625,.
4561,.,13.2349577336,39.1634392625,.
4562,.,13.2349577336,39.1634392625,.
4563,.,13.2349577336,39.1634392625,.
4564,.,13.2349577336,39.1634392625,.
4565,.,13.2820240216,39.4405203839,.
4566,.,13.2820240216,39.4405203839,.
4567,.,13.2820240216,39.4405203839,.
4568,.,13.01685124,39.3671636164,.
4569,.,13.01685124,39.3671636164,.
4570,.,13.01685124,39.3671636164,.
4571,.,12.7826268158,39.3068867968,.
4572,.,12.7826268158,39.3068867968,.
4573,.,14.0872350664,37.5015263838,.
4574,.,14.0872350664,37.5015263838,.
4575,.,13.6709932967,37.4064256501,.
4576,.,13.6709932967,37.4064256501,.
4577,.,13.6709932967,37.4064256501,.
4578,.,13.731570436,37.3672533162,.
4579,.,13.731570436,37.3672533162,.
4580,.,13.731570436,37.3672533162,.
4581,.,13.731570436,37.3672533162,.
4582,.,13.4774390358,37.121337842,.
4583,.,13.4774390358,37.121337842,.
4584,.,13.4774390358,37.121337842,.
4585,.,13.5160575022,37.6273155648,.
4586,.,13.5160575022,37.6273155648,.
4587,.,13.5160575022,37.6273155648,.
4588,.,13.3722274393,37.7898736298,.
4589,.,13.3722274393,37.7898736298,.
4590,.,13.3722274393,37.7898736298,.
4591,.,13.3722274393,37.7898736298,.
4592,.,13.3722274393,37.7898736298,.
4593,.,13.3722274393,37.7898736298,.
4594,.,13.3722274393,37.7898736298,.
4595,.,13.3722274393,37.7898736298,.
4596,.,13.3722274393,37.7898736298,.
4597,.,13.3722274393,37.7898736298,.
4598,.,13.2058110304,37.7876552215,.
4599,.,13.2058110304,37.7876552215,.
4600,.,13.2058110304,37.7876552215,.
4601,.,13.2058110304,37.7876552215,.
4602,.,13.2058110304,37.7876552215,.
4603,.,13.2058110304,37.7876552215,.
4604,.,13.2058110304,37.7876552215,.
4605,.,13.2058110304,37.7876552215,.
4606,.,13.2058110304,37.7876552215,.
4607,.,13.2058110304,37.7876552215,.
4608,.,12.805251571,37.4183801156,.
4609,.,12.805251571,37.4183801156,.
4610,.,12.3384962559,37.6750209615,.
4611,.,12.3384962559,37.6750209615,.
4612,.,12.3384962559,37.6750209615,.
4613,.,12.8017155321,36.93031443,.
4614,.,12.8017155321,36.93031443,.
4615,.,12.8017155321,36.93031443,.
4616,.,12.8017155321,36.93031443,.
4617,.,12.8017155321,36.93031443,.
4618,.,12.8017155321,36.93031443,.
4619,.,12.8017155321,36.93031443,.
4620,.,12.8017155321,36.93031443,.
4621,.,12.8017155321,36.93031443,.
4622,.,12.8017155321,36.93031443,.
4623,.,12.3910703535,35.9335894324,.
4624,.,12.3910703535,35.9335894324,.
4625,.,12.3059878852,37.8380133833,.
4626,.,12.3059878852,37.8380133833,.
4627,.,12.9196896354,37.032969423,.
4628,.,12.3562967332,38.4524416164,.
4629,.,12.3562967332,38.4524416164,.
4630,.,12.3562967332,38.4524416164,.
4631,.,12.3562967332,38.4524416164,.
4632,.,12.3562967332,38.4524416164,.
4633,.,12.3562967332,38.4524416164,.
4634,.,12.3562967332,38.4524416164,.
4635,.,12.3562967332,38.4524416164,.
4636,.,11.2385732357,38.311340877,.
4637,.,11.2385732357,38.311340877,.
4638,.,11.2385732357,38.311340877,.
4639,.,11.2385732357,38.311340877,.
4640,.,11.2385732357,38.311340877,.
4641,.,11.2385732357,38.311340877,.
4642,.,11.2385732357,38.311340877,.
4643,.,11.6890721348,37.6074550557,.
4644,.,11.6890721348,37.6074550557,.
4645,.,11.6890721348,37.6074550557,.
4646,.,11.6890721348,37.6074550557,.
4647,.,11.9625257933,39.098154379,.
4648,.,11.3563674371,39.4349241782,.
4649,.,11.4159600258,39.8485705676,.
4650,.,11.4159600258,39.8485705676,.
4651,.,11.4159600258,39.8485705676,.
4652,.,11.0874300942,39.7843913054,.
4653,.,11.0874300942,39.7843913054,.
4654,.,11.0874300942,39.7843913054,.
4655,.,11.0874300942,39.7843913054,.
4656,.,11.0268833144,38.9229352692,.
4657,.,11.0268833144,38.9229352692,.
4658,.,11.0268833144,38.9229352692,.
4659,.,10.5792188385,38.6062533111,.
