id,placeholder1,Lat,Lon,placeholder2
579,.,5.92433724341,6.99014119434,.
580,.,10.484650388,12.3562981682,.
581,.,10.484650388,12.3562981682,.
582,.,10.484650388,12.3562981682,.
583,.,10.484650388,12.3562981682,.
584,.,10.484650388,12.3562981682,.
585,.,10.2772898378,12.2024280508,.
586,.,10.2772898378,12.2024280508,.
587,.,6.44305604944,6.58324477885,.
588,.,6.44305604944,6.58324477885,.
589,.,6.39885088562,6.56869108498,.
590,.,6.39885088562,6.56869108498,.
591,.,6.13508730788,6.27951537976,.
592,.,6.11554285941,6.17661906842,.
593,.,6.11554285941,6.17661906842,.
594,.,6.12719827759,6.19491690513,.
595,.,9.20953725138,8.47389041737,.
596,.,9.20953725138,8.47389041737,.
597,.,10.3715897296,8.13970747612,.
598,.,10.3715897296,8.13970747612,.
599,.,12.2157681712,8.23884299654,.
600,.,12.2157681712,8.23884299654,.
601,.,12.2157681712,8.23884299654,.
602,.,11.8033644608,7.64538375781,.
603,.,8.08520331136,6.79746807593,.
604,.,8.08520331136,6.79746807593,.
605,.,8.08520331136,6.79746807593,.
606,.,7.45896346014,7.26950147266,.
607,.,7.45896346014,7.26950147266,.
608,.,7.45896346014,7.26950147266,.
609,.,7.45896346014,7.26950147266,.
610,.,7.65536420745,7.28227086573,.
611,.,7.65536420745,7.28227086573,.
612,.,7.23891062262,7.23659197226,.
613,.,7.23891062262,7.23659197226,.
614,.,7.23891062262,7.23659197226,.
615,.,7.23891062262,7.23659197226,.
616,.,7.48888422073,7.65083462038,.
617,.,8.30851254193,9.00809627385,.
618,.,9.63134879803,6.37927524336,.
619,.,9.61002863215,8.87897461467,.
620,.,9.64891389659,8.78061607023,.
621,.,9.64891389659,8.78061607023,.
622,.,9.41770026627,9.07009067276,.
623,.,9.41770026627,9.07009067276,.
624,.,9.41770026627,9.07009067276,.
625,.,9.41770026627,9.07009067276,.
626,.,9.41770026627,9.07009067276,.
627,.,9.41770026627,9.07009067276,.
628,.,9.27522623056,9.80628007393,.
629,.,9.27522623056,9.80628007393,.
630,.,9.27522623056,9.80628007393,.
631,.,9.36755145505,9.96841391353,.
632,.,9.36755145505,9.96841391353,.
633,.,9.36755145505,9.96841391353,.
634,.,9.3886144547,9.45231354926,.
635,.,9.3886144547,9.45231354926,.
636,.,9.08325008923,9.87545223454,.
637,.,9.08325008923,9.87545223454,.
638,.,9.08325008923,9.87545223454,.
639,.,9.08325008923,9.87545223454,.
640,.,9.05460716739,9.62755412848,.
641,.,9.05460716739,9.62755412848,.
642,.,9.12877805025,8.95543491536,.
643,.,9.12877805025,8.95543491536,.
644,.,9.12877805025,8.95543491536,.
645,.,9.12877805025,8.95543491536,.
646,.,9.12877805025,8.95543491536,.
647,.,8.82539956842,11.1790836584,.
648,.,8.28819697301,10.567237298,.
7807,.,9.0093694062,40.7218752036,.
7808,.,9.0093694062,40.7218752036,.
7809,.,7.8891255011,37.5456591429,.
7810,.,9.0093694062,40.7218752036,.
7811,.,9.0093694062,40.7218752036,.
7812,.,9.0093694062,40.7218752036,.
7813,.,10.081237992,34.6831901825,.
7814,.,5.98817082582,37.4387863255,.
7815,.,6.29109687243,37.4818442988,.
7816,.,13.6709932967,37.4064256501,.
7817,.,10.7927763733,37.144541492,.
7818,.,9.0093694062,40.7218752036,.
7819,.,9.55152585441,41.358379098,.
7820,.,5.98817082582,37.4387863255,.
7821,.,10.9551945389,38.2846965084,.
7822,.,10.8293373184,37.064423275,.
7823,.,9.06263842723,41.6874705216,.
7824,.,7.97698683396,37.4779072445,.
7825,.,7.73169598877,37.4985838007,.
7826,.,13.2349577336,39.1634392625,.
7827,.,11.2828210609,36.9596879306,.
7828,.,10.7206898499,39.8860291278,.
7829,.,9.38880972769,35.6143908552,.
7830,.,9.0093694062,40.7218752036,.
7831,.,9.0093694062,40.7218752036,.
7832,.,8.61492078832,34.6514363264,.
7833,.,9.55152585441,41.358379098,.
7834,.,10.4822087828,34.7861778123,.
7835,.,10.081237992,34.6831901825,.
7836,.,7.97698683396,37.4779072445,.
7837,.,7.27442629343,35.2563379766,.
7838,.,13.2349577336,39.1634392625,.
7839,.,13.2349577336,39.1634392625,.
7840,.,9.0093694062,40.7218752036,.
7841,.,9.79007481406,37.5059416726,.
7842,.,13.2349577336,39.1634392625,.
7843,.,9.38880972769,35.6143908552,.
7844,.,9.0093694062,40.7218752036,.
7845,.,9.0093694062,40.7218752036,.
7846,.,9.55152585441,41.358379098,.
7847,.,7.73169598877,37.4985838007,.
7848,.,7.73169598877,37.4985838007,.
7849,.,7.73169598877,37.4985838007,.
7850,.,14.1097608206,38.4738350524,.
7851,.,14.0859773206,38.9755077144,.
7852,.,10.5892768292,37.4615982338,.
7853,.,11.2828210609,36.9596879306,.
7854,.,10.9370696143,36.6547551047,.
7855,.,8.64302754866,37.0632145326,.
7856,.,9.0093694062,40.7218752036,.
7857,.,9.0093694062,40.7218752036,.
7858,.,9.0093694062,40.7218752036,.
7859,.,9.37406026468,41.5884594299,.
7860,.,9.37406026468,41.5884594299,.
7861,.,9.37406026468,41.5884594299,.
7862,.,8.6361010406,38.1519350254,.
7863,.,10.4822087828,34.7861778123,.
7864,.,10.4822087828,34.7861778123,.
7865,.,6.94992604668,37.8864940524,.
7866,.,9.37107710036,42.1031932694,.
7867,.,9.33726350871,42.2004270507,.
7868,.,11.2828210609,36.9596879306,.
7869,.,9.62033298025,34.5342648788,.
7870,.,9.62033298025,34.5342648788,.
7871,.,7.37676330298,37.8935648714,.
7872,.,9.0093694062,40.7218752036,.
7873,.,13.6709932967,37.4064256501,.
7874,.,10.0165864149,38.2492265926,.
7875,.,10.0165864149,38.2492265926,.
7876,.,8.72717898314,39.1876998149,.
7877,.,9.0093694062,40.7218752036,.
7878,.,9.37406026468,41.5884594299,.
7879,.,9.37406026468,41.5884594299,.
7880,.,9.37406026468,41.5884594299,.
7881,.,8.6361010406,38.1519350254,.
7882,.,8.6361010406,38.1519350254,.
