id,placeholder1,Lat,Lon,placeholder2
56398,.,7.4,3.9,.
56413,.,11.066666666666666,7.7,.
56560,.,7.413333333333334,3.9138888888888888,.
56561,.,7.413333333333334,3.9138888888888888,.
57126,.,7.4,3.9,.
57141,.,11.066666666666666,7.7,.
57288,.,7.413333333333334,3.9138888888888888,.
57289,.,7.413333333333334,3.9138888888888888,.
