id,placeholder1,Lat,Lon,placeholder2
56410,.,-14.8,28.2,.
56412,.,-14.8,28.2,.
56555,.,7.083333333333333,5.166666666666667,.
56704,.,-17.583333333333332,31.166666666666668,.
56707,.,-20.166666666666668,30.75,.
57138,.,-14.8,28.2,.
57140,.,-14.8,28.2,.
57283,.,7.083333333333333,5.166666666666667,.
57432,.,-17.583333333333332,31.166666666666668,.
57435,.,-20.166666666666668,30.75,.
