id,placeholder1,Lat,Lon,placeholder2
56409,.,-14.8,28.2,.
56411,.,-14.8,28.2,.
56553,.,7.083333333333333,5.166666666666667,.
56554,.,7.083333333333333,5.166666666666667,.
56703,.,-17.583333333333332,31.166666666666668,.
56706,.,-20.166666666666668,30.75,.
57137,.,-14.8,28.2,.
57139,.,-14.8,28.2,.
57281,.,7.083333333333333,5.166666666666667,.
57282,.,7.083333333333333,5.166666666666667,.
57431,.,-17.583333333333332,31.166666666666668,.
57434,.,-20.166666666666668,30.75,.
