id,placeholder1,Lat,Lon,placeholder2
56401,.,7.0,7.833333333333333,.
56454,.,6.866666666666667,7.4,.
56456,.,6.866666666666667,7.4,.
56458,.,6.866666666666667,7.4,.
56460,.,6.866666666666667,7.4,.
56462,.,6.866666666666667,7.4,.
56464,.,6.866666666666667,7.4,.
56466,.,6.866666666666667,7.4,.
56468,.,6.866666666666667,7.4,.
56470,.,6.866666666666667,7.4,.
56472,.,6.866666666666667,7.4,.
56474,.,6.866666666666667,7.4,.
56476,.,6.866666666666667,7.4,.
56478,.,6.866666666666667,7.4,.
56480,.,6.866666666666667,7.4,.
56482,.,6.866666666666667,7.4,.
56484,.,6.866666666666667,7.4,.
56790,.,5.466666666666667,7.016666666666667,.
57129,.,7.0,7.833333333333333,.
57182,.,6.866666666666667,7.4,.
57184,.,6.866666666666667,7.4,.
57186,.,6.866666666666667,7.4,.
57188,.,6.866666666666667,7.4,.
57190,.,6.866666666666667,7.4,.
57192,.,6.866666666666667,7.4,.
57194,.,6.866666666666667,7.4,.
57196,.,6.866666666666667,7.4,.
57198,.,6.866666666666667,7.4,.
57200,.,6.866666666666667,7.4,.
57202,.,6.866666666666667,7.4,.
57204,.,6.866666666666667,7.4,.
57206,.,6.866666666666667,7.4,.
57208,.,6.866666666666667,7.4,.
57210,.,6.866666666666667,7.4,.
57212,.,6.866666666666667,7.4,.
57518,.,5.466666666666667,7.016666666666667,.
