id,placeholder1,Lat,Lon,placeholder2
56396,.,7.4,3.9,.
56556,.,7.413333333333334,3.9138888888888888,.
56557,.,7.413333333333334,3.9138888888888888,.
57124,.,7.4,3.9,.
57284,.,7.413333333333334,3.9138888888888888,.
57285,.,7.413333333333334,3.9138888888888888,.
