id,placeholder1,Lat,Lon,placeholder2
4990,.,14.353816185,37.890876313,.
4991,.,14.353816185,37.890876313,.
4992,.,14.353816185,37.890876313,.
4993,.,14.353816185,37.890876313,.
4994,.,14.353816185,37.890876313,.
4995,.,14.353816185,37.890876313,.
4996,.,14.2885896726,38.210251919,.
4997,.,14.2885896726,38.210251919,.
4998,.,14.2885896726,38.210251919,.
4999,.,14.2885896726,38.210251919,.
5000,.,14.2885896726,38.210251919,.
5001,.,14.2885896726,38.210251919,.
5002,.,14.2885896726,38.210251919,.
5003,.,14.2885896726,38.210251919,.
5004,.,14.2885896726,38.210251919,.
5005,.,14.2885896726,38.210251919,.
5006,.,14.2885896726,38.210251919,.
5007,.,14.2885896726,38.210251919,.
5008,.,14.2885896726,38.210251919,.
5009,.,14.2885896726,38.210251919,.
5010,.,14.2885896726,38.210251919,.
5011,.,14.2885896726,38.210251919,.
5012,.,14.2885896726,38.210251919,.
5013,.,14.2885896726,38.210251919,.
5014,.,14.2885896726,38.210251919,.
5015,.,14.2885896726,38.210251919,.
5016,.,14.2885896726,38.210251919,.
5017,.,14.1097608206,38.4738350524,.
5018,.,14.1097608206,38.4738350524,.
5019,.,14.1097608206,38.4738350524,.
5020,.,13.8440840301,38.4803250395,.
5021,.,13.8440840301,38.4803250395,.
5022,.,13.8440840301,38.4803250395,.
5023,.,13.8440840301,38.4803250395,.
5024,.,13.8440840301,38.4803250395,.
5025,.,13.8440840301,38.4803250395,.
5026,.,13.8440840301,38.4803250395,.
5027,.,13.8440840301,38.4803250395,.
5028,.,13.8440840301,38.4803250395,.
5029,.,13.8440840301,38.4803250395,.
5030,.,13.8440840301,38.4803250395,.
5031,.,13.8440840301,38.4803250395,.
5032,.,13.8440840301,38.4803250395,.
5033,.,13.8440840301,38.4803250395,.
5034,.,13.8440840301,38.4803250395,.
5035,.,13.8440840301,38.4803250395,.
5036,.,13.8440840301,38.4803250395,.
5037,.,13.8440840301,38.4803250395,.
5038,.,13.8440840301,38.4803250395,.
5039,.,13.8440840301,38.4803250395,.
5040,.,14.0862760222,37.9831865445,.
5041,.,14.0862760222,37.9831865445,.
5042,.,14.0862760222,37.9831865445,.
5043,.,14.0862760222,37.9831865445,.
5044,.,14.0862760222,37.9831865445,.
5045,.,14.0862760222,37.9831865445,.
5046,.,14.0862760222,37.9831865445,.
5047,.,14.0862760222,37.9831865445,.
5048,.,14.0862760222,37.9831865445,.
5049,.,14.0862760222,37.9831865445,.
5050,.,13.642517176,38.1191822345,.
5051,.,13.642517176,38.1191822345,.
5052,.,13.642517176,38.1191822345,.
5053,.,13.642517176,38.1191822345,.
5054,.,13.642517176,38.1191822345,.
5055,.,13.642517176,38.1191822345,.
